"FirstName","Surname","PositionsList","Team","Cost","PointsLastRound","TotalPoints","TransfersOut","YellowCards","GoalsConceded","GoalsConcededPoints","GoalsScored","GoalsScoredPoints","TransfersOutRound","PriceRise","PriceFallRound","LastSeasonPoints","PriceFall","PenaltiesMissed","Form","Bonus","CleanSheets","CleanSheetPoints","Assists","SelectedByPercent","TransfersIn","OwnGoals","MinutesPlayed","TransfersInRound","PriceRiseRound","RedCards","Week","Season"
"Tammy","Abraham","FWD","SWA",5400000,1,86,1348417,0,31,0,5,0,0,-1,0,86,1,0,0,11,4,0,3,3.4,1332277,0,1715,0,0,0,"37",2017
"Sergio","Aguero","FWD","MCI",11500000,0,169,4192169,2,12,0,21,0,0,0,0,169,0,0,0,22,13,0,6,10.7,4137173,0,1960,0,0,0,"37",2017
"Nathan","Ake","DEF","BOU",5e+06,2,102,550652,5,59,0,2,0,0,0,0,102,0,0,0,8,6,0,3,6.1,473457,0,3352,0,0,0,"37",2017
"Marc","Albrighton","MID","LEI",5500000,0,107,469984,5,42,0,2,0,0,0,0,107,0,0,0,12,8,0,8,2.2,480100,0,2533,0,0,1,"37",2017
"Trent","Alexander-Arnold","DEF","LIV",4400000,6,83,386082,3,17,0,1,0,0,-1,0,83,1,0,0,10,8,0,2,5.5,567608,0,1573,0,0,0,"37",2017
"Joe","Allen","MID","STK",5100000,1,109,260198,8,55,0,2,0,0,-4,0,109,4,0,0,12,6,0,6,1.7,132625,0,3139,0,0,0,"37",2017
"Bamidele","Alli","MID","TOT",9e+06,1,175,2312061,7,28,0,9,0,0,-5,0,175,5,0,0,12,16,0,13,13.8,1310914,0,2957,0,0,0,"37",2017
"Marcos","Alonso","DEF","CHE",7100000,0,165,1821079,6,30,0,7,0,0,1,0,165,-1,0,0,15,13,0,2,16.2,1720420,0,2855,0,0,0,"37",2017
NA,"Andre Ayew","MID","SWA",6800000,5,77,107492,5,42,0,3,0,0,-2,0,77,2,1,0,2,3,0,5,1,60750,0,1834,0,0,0,"37",2017
"Marko","Arnautovic","MID","WHU",7100000,12,144,1122460,5,50,0,11,0,0,1,0,144,-1,0,0,12,7,0,7,7.6,1535109,0,2309,0,0,1,"37",2017
"Christian","Atsu","MID","NEW",4800000,0,78,540835,1,22,0,2,0,0,-2,0,78,2,0,0,5,6,0,4,1.2,453946,0,1776,0,0,0,"37",2017
"Pierre-Emerick","Aubameyang","FWD","ARS",10800000,8,87,726140,0,15,0,10,0,0,3,0,87,-3,1,0,12,4,0,4,14,1545427,0,1056,0,0,0,"37",2017
"Serge","Aurier","DEF","TOT",5900000,0,77,113870,1,13,0,2,0,0,-1,0,77,1,0,0,9,6,0,2,0.7,138247,0,1427,0,0,1,"37",2017
"Cesar","Azpilicueta","DEF","CHE",6900000,1,175,1138791,1,38,0,2,0,0,4,0,175,-4,0,0,25,15,0,6,21,1565365,1,3330,0,0,0,"37",2017
"Leighton","Baines","DEF","EVE",5700000,1,82,496323,1,34,0,2,0,0,-3,0,82,3,0,0,10,5,0,3,4,175183,0,1909,0,0,0,"37",2017
"Tiemoue","Bakayoko","MID","CHE",4900000,1,77,351226,3,24,0,2,0,0,-1,0,77,1,0,0,5,11,0,2,1.2,359695,0,2121,0,0,1,"37",2017
"Ashley","Barnes","FWD","BUR",5300000,0,92,305066,10,23,0,9,0,0,-2,0,92,2,0,0,9,5,0,0,3.2,440245,0,2150,0,0,0,"37",2017
"Hector","Bellerin","DEF","ARS",5900000,6,132,960552,5,44,0,2,0,0,-1,0,132,1,0,0,11,12,0,4,10.3,748052,0,3050,0,0,0,"37",2017
"Christian","Benteke","FWD","CRY",7500000,1,84,528298,6,36,0,3,0,0,-5,0,84,5,1,0,5,6,0,7,2.5,199121,0,2234,0,0,0,"37",2017
NA,"Bernardo Silva","MID","MCI",7200000,3,112,224703,0,10,0,6,0,0,-8,0,112,8,0,0,8,9,0,5,1.4,188040,0,1514,0,0,0,"37",2017
"Ryan","Bertrand","DEF","SOU",5300000,6,103,812081,2,49,0,0,0,0,-2,0,103,2,0,0,4,8,0,5,5.2,327658,0,3135,0,0,0,"37",2017
NA,"Bruno","DEF","BHA",4500000,0,84,109790,3,23,0,0,0,0,0,0,84,0,0,0,8,10,0,0,0.8,137877,0,2014,0,0,0,"37",2017
"Chris","Brunt","MID","WBA",5e+06,1,81,140787,5,23,0,0,0,0,-5,0,81,5,0,0,6,9,0,8,0.5,128820,0,1917,0,0,0,"37",2017
"Dominic","Calvert-Lewin","FWD","EVE",4900000,0,88,1203014,4,28,0,4,0,0,-1,0,88,1,0,0,3,6,0,8,3.5,1297077,0,1871,0,0,0,"37",2017
"Emre","Can","MID","LIV",4900000,0,92,736665,8,29,0,3,0,0,-1,0,92,1,0,0,10,8,0,6,4,550138,0,2089,0,0,0,"37",2017
"Tom","Carroll","MID","SWA",4300000,2,85,682952,3,39,0,0,0,0,-2,0,85,2,0,0,6,7,0,4,4.5,622581,0,2562,0,0,0,"37",2017
NA,"Cedric","DEF","SOU",4700000,1,85,733910,3,44,0,0,0,0,-3,0,85,3,0,0,2,7,0,3,4,333610,0,2794,0,0,0,"37",2017
NA,"Chamberlain","MID","LIV",5500000,0,94,491196,3,28,0,3,0,0,-5,0,94,5,0,0,5,5,0,7,2.2,405944,0,1718,0,0,0,"37",2017
NA,"Chicharito","FWD","WHU",6700000,0,93,1958547,3,36,0,8,0,0,-3,0,93,3,0,0,14,6,0,2,7.2,1272180,0,1537,0,0,0,"37",2017
"Eric Maxim","Choupo-Moting","MID","STK",5200000,0,107,805583,3,45,0,5,0,0,-3,0,107,3,0,0,9,5,0,5,1.9,847130,0,2241,0,0,0,"37",2017
"Andreas","Christensen","DEF","CHE",5300000,1,79,528289,0,23,0,0,0,0,-2,0,79,2,0,0,4,8,0,0,1.9,588107,0,2067,0,0,0,"37",2017
"Sam","Clucas","MID","SWA",4700000,1,75,52093,2,30,0,3,0,0,-3,0,75,3,0,0,4,5,0,1,0.4,70980,0,2039,0,0,0,"37",2017
"Jack","Cork","MID","BUR",4500000,2,100,419154,7,39,0,2,0,0,0,0,100,0,0,0,6,12,0,1,3.6,553294,0,3420,0,0,0,"37",2017
"Philippe","Coutinho","MID","LIV",9100000,0,103,1731180,0,14,0,7,0,0,1,0,103,-1,0,0,15,5,0,7,3,1531129,0,1109,0,0,0,"37",2017
"Aaron","Cresswell","DEF","WHU",4900000,2,118,320817,7,60,0,1,0,0,-1,0,118,1,0,0,10,10,0,7,3.2,502197,0,3069,0,0,0,"37",2017
"Charlie","Daniels","DEF","BOU",4700000,5,94,1178667,0,50,0,1,0,0,-3,0,94,3,0,0,4,6,0,3,6.6,592879,0,3001,0,0,0,"37",2017
NA,"Danilo","DEF","MCI",5e+06,9,100,449727,2,11,0,3,0,0,-5,0,100,5,0,0,8,9,0,2,2.8,353830,0,1340,0,0,0,"37",2017
NA,"David Silva","MID","MCI",8200000,0,169,2594234,5,18,0,9,0,0,2,0,169,-2,0,0,26,14,0,11,11.5,2818085,0,2431,0,0,0,"37",2017
"Ben","Davies","DEF","TOT",5800000,0,143,1984637,3,20,0,2,0,0,3,0,143,-3,0,0,14,12,0,7,21.9,2774181,0,2323,0,0,0,"37",2017
"Craig","Dawson","DEF","WBA",4800000,0,87,335441,6,39,0,2,0,0,-2,0,87,2,0,0,4,8,0,1,1.5,129651,0,2510,0,0,0,"37",2017
"Kevin","De Bruyne","MID","MCI",10300000,6,209,2488550,2,22,0,8,0,0,3,0,209,-3,0,0,25,19,0,18,21.4,2110213,0,3073,0,0,0,"37",2017
"Laurent","Depoitre","FWD","HUD",5e+06,1,94,676216,1,34,0,6,0,0,-5,0,94,5,0,0,14,4,0,2,2.6,796262,0,1807,0,0,0,"37",2017
"Eric","Dier","MID","TOT",4700000,2,85,306589,4,30,0,0,0,0,-3,0,85,3,0,0,2,15,0,2,2.4,211695,0,2822,0,0,0,"37",2017
"Mame Biram","Diouf","FWD","STK",5200000,2,99,625742,6,49,0,6,0,0,-3,0,99,3,0,0,8,8,0,3,1.9,677119,0,2592,0,0,0,"37",2017
"Abdoulaye","Doucoure","MID","WAT",5200000,2,136,1690548,10,63,0,7,0,0,2,0,136,-2,0,0,16,9,0,4,11,2158021,0,3324,0,0,0,"37",2017
"Shane","Duffy","DEF","BHA",4600000,1,100,300665,8,52,0,0,0,0,1,0,100,-1,0,0,7,10,0,2,2.9,444847,0,3292,0,0,0,"37",2017
"Lewis","Dunk","DEF","BHA",4500000,0,97,275863,7,54,0,1,0,0,0,0,97,0,0,0,7,10,0,1,2.9,356298,4,3420,0,0,0,"37",2017
"Christian","Eriksen","MID","TOT",9700000,2,199,2307725,0,33,0,11,0,0,2,0,199,-2,0,0,23,17,0,10,19.4,2542509,0,3218,0,0,0,"37",2017
"Jonny","Evans","DEF","WBA",4900000,0,78,132817,7,38,0,2,0,0,-1,0,78,1,0,0,5,6,0,2,1,134223,1,2269,0,0,0,"37",2017
"Cesc","Fabregas","MID","CHE",6800000,0,89,709968,4,26,0,2,0,0,-2,0,89,2,0,0,7,11,0,4,3.1,423827,0,2300,0,0,1,"37",2017
"Federico","Fernandez","DEF","SWA",4500000,0,85,308826,5,44,0,1,0,0,0,0,85,0,0,0,10,7,0,1,3.3,391091,1,2676,0,0,0,"37",2017
NA,"Fernandinho","MID","MCI",5e+06,3,120,761299,7,24,0,5,0,0,0,0,120,0,0,0,9,15,0,4,4.6,855827,0,2880,0,0,0,"37",2017
"Roberto","Firmino","FWD","LIV",9500000,2,181,3869077,1,32,0,15,0,0,10,0,181,-10,0,0,29,16,0,8,36.1,4655247,0,2760,0,0,0,"37",2017
"Ryan","Fraser","MID","BOU",5100000,2,97,138149,0,38,0,5,0,0,-4,0,97,4,0,0,13,2,0,3,0.7,112022,0,2003,0,0,0,"37",2017
"Dwight","Gayle","FWD","NEW",6100000,6,94,217090,3,31,0,6,0,0,-4,0,94,4,0,0,8,6,0,3,1.1,153600,0,1946,0,0,0,"37",2017
"Kieran","Gibbs","DEF","WBA",5e+06,0,86,48209,3,44,0,0,0,0,0,0,86,0,0,0,2,8,0,2,0.4,54299,0,2826,0,0,0,"37",2017
"Olivier","Giroud","FWD","CHE",8400000,2,77,227618,0,11,0,7,0,0,-1,0,77,1,0,0,10,5,0,1,3.7,313993,0,981,0,0,0,"37",2017
"Joseph","Gomez","DEF","LIV",4500000,0,86,653274,3,22,0,0,0,0,0,0,86,0,0,0,9,9,0,2,2.2,695534,0,1901,0,0,0,"37",2017
"Andre","Gray","FWD","WAT",6300000,2,79,312519,1,30,0,5,0,0,-2,0,79,2,0,0,4,5,0,3,1.3,258923,0,1486,0,0,0,"37",2017
"Demarai","Gray","MID","LEI",5300000,2,80,149686,2,35,0,3,0,0,-2,0,80,2,0,0,2,4,0,3,0.6,137892,0,1683,0,0,0,"37",2017
"Pascal","Gro?","MID","BHA",5900000,1,164,1831783,2,46,0,7,0,0,4,0,164,-4,0,0,24,10,0,8,15.4,2556990,0,2928,0,0,0,"37",2017
"Johann Berg","Gudmundsson","MID","BUR",5e+06,2,117,160499,2,33,0,2,0,0,0,0,117,0,0,0,7,10,0,9,1.9,259431,0,2831,0,0,0,"37",2017
"Idrissa","Gueye","MID","EVE",4800000,2,87,70280,6,45,0,2,0,0,-2,0,87,2,0,0,7,9,0,2,0.9,43461,0,2749,0,0,1,"37",2017
"Ilkay","Gundogan","MID","MCI",5400000,3,82,161234,3,15,0,4,0,0,-1,0,82,1,0,0,9,6,0,2,2.3,262030,0,1504,0,0,0,"37",2017
"Eden","Hazard","MID","CHE",10500000,2,173,1380932,2,27,0,12,0,0,0,0,173,0,0,0,24,12,0,6,6.4,1573075,0,2417,0,0,0,"37",2017
"Ahmed El-Sayed","Hegazi","DEF","WBA",4600000,1,114,1583760,4,55,0,2,0,0,1,0,114,-1,0,0,11,10,0,0,17.8,1995878,0,3386,0,0,0,"37",2017
"Jordan","Henderson","MID","LIV",5300000,3,75,168327,1,21,0,1,0,0,-2,0,75,2,0,0,3,14,0,1,1.2,131863,0,2169,0,0,0,"37",2017
"Jeff","Hendrick","MID","BUR",5400000,2,85,26456,1,28,0,2,0,0,-1,0,85,1,0,0,1,9,0,2,0.2,26509,0,2326,0,0,0,"37",2017
"Jordon","Ibe","MID","BOU",4600000,2,85,167829,1,33,0,2,0,0,-4,0,85,4,0,0,5,4,0,6,1,194218,0,1988,0,0,0,"37",2017
"Tom","Ince","MID","HUD",5500000,2,82,98299,0,39,0,2,0,0,-5,0,82,5,0,0,3,7,0,1,0.4,38051,0,2450,0,0,0,"37",2017
"Alex","Iwobi","MID","ARS",5100000,3,89,223267,1,26,0,3,0,0,-4,0,89,4,0,0,2,9,0,5,1,127206,0,1827,0,0,0,"37",2017
NA,"Izquierdo","MID","BHA",5900000,0,101,28326,2,32,0,5,0,0,-1,0,101,1,0,0,4,5,0,5,0.3,42611,0,1976,0,0,0,"37",2017
NA,"Jesus","FWD","MCI",10400000,5,126,2552640,6,12,0,13,0,0,-1,0,126,1,2,0,18,9,0,7,17.1,2872644,0,1660,0,0,0,"37",2017
"Phil","Jones","DEF","MUN",5500000,0,116,1962341,2,11,0,0,0,0,5,0,116,-5,0,0,19,15,0,0,5.2,2083445,1,1973,0,0,0,"37",2017
NA,"Jordan Ayew","FWD","SWA",5400000,2,108,1152190,2,49,0,7,0,0,4,0,108,-4,0,0,12,7,0,2,9.5,1535368,0,2850,0,0,1,"37",2017
"Harry","Kane","FWD","TOT",13100000,12,217,5113596,5,34,0,29,0,0,6,0,217,-6,1,0,31,15,0,2,37.7,5323924,0,3074,0,0,0,"37",2017
"N'Golo","Kante","MID","CHE",4900000,2,101,1210394,3,32,0,1,0,0,-1,0,101,1,0,0,9,16,0,2,11.7,823596,0,2994,0,0,0,"37",2017
"Michael","Keane","DEF","EVE",5300000,1,81,583740,3,46,0,0,0,0,-2,0,81,2,0,0,11,7,0,1,5.1,195609,0,2559,0,0,0,"37",2017
"Joshua","King","FWD","BOU",7e+06,7,110,386325,3,38,0,8,0,0,-5,0,110,5,0,0,10,7,0,4,1.9,185282,0,2450,0,0,0,"37",2017
"Ragnar","Klavan","DEF","LIV",4100000,0,78,286076,0,15,0,1,0,0,-4,0,78,4,0,0,9,8,0,0,1.8,349330,0,1449,0,0,0,"37",2017
"Anthony","Knockaert","MID","BHA",5500000,2,88,123734,4,29,0,3,0,0,-5,0,88,5,0,0,6,11,0,1,0.6,52744,0,2415,0,0,1,"37",2017
"Sead","Kolasinac","DEF","ARS",5800000,6,108,1171952,3,30,0,2,0,0,-2,0,108,2,0,0,6,10,0,4,6.1,833275,0,2146,0,0,0,"37",2017
"Laurent","Koscielny","DEF","ARS",6e+06,0,100,199153,4,32,0,2,0,0,0,0,100,0,0,0,16,9,0,0,1.5,205878,0,2225,0,0,0,"37",2017
"Cheikhou","Kouyate","MID","WHU",5e+06,2,86,67320,5,56,0,2,0,0,0,0,86,0,0,0,2,7,0,3,0.3,79332,0,2798,0,0,0,"37",2017
"Alexandre","Lacazette","FWD","ARS",10300000,2,138,1826713,1,28,0,14,0,0,-2,0,138,2,0,0,11,10,0,5,7.6,1367817,0,2197,0,0,0,"37",2017
"Manuel","Lanzini","MID","WHU",6600000,15,106,245822,4,44,0,5,0,0,-4,0,106,4,1,0,11,6,0,7,0.8,245376,0,2039,0,0,0,"37",2017
"Jamaal","Lascelles","DEF","NEW",4900000,6,116,867091,5,31,0,3,0,0,4,0,116,-4,0,0,9,9,0,0,9.5,1286927,0,2927,0,0,0,"37",2017
"Jesse","Lingard","MID","MUN",6e+06,0,128,1396523,2,18,0,8,0,0,0,0,128,0,0,0,10,9,0,6,10.3,1935041,0,1807,0,0,0,"37",2017
"Jake","Livermore","MID","WBA",4800000,2,89,19050,5,41,0,2,0,0,-2,0,89,2,0,0,6,8,0,2,0.4,30890,0,2671,0,0,0,"37",2017
"Ruben","Loftus-Cheek","MID","CRY",4400000,3,77,916533,1,30,0,2,0,0,-1,0,77,1,0,0,2,6,0,5,3.5,541495,0,1871,0,0,0,"37",2017
"Dejan","Lovren","DEF","LIV",5300000,13,110,163452,4,24,0,2,0,0,-2,0,110,2,0,0,10,11,0,1,1.5,136449,0,2124,0,0,0,"37",2017
"Matthew","Lowton","DEF","BUR",4400000,1,89,362018,1,26,0,0,0,0,-1,0,89,1,0,0,4,8,0,3,4.9,577366,0,2295,0,0,0,"37",2017
"Romelu","Lukaku","FWD","MUN",11500000,0,162,4269817,4,26,0,16,0,0,0,0,162,0,1,0,18,14,0,7,21.9,2809880,0,2866,0,0,0,"37",2017
"Harry","Maguire","DEF","LEI",5500000,0,117,934687,7,60,0,2,0,0,5,0,117,-5,0,0,10,9,0,4,10.9,1381619,0,3420,0,0,0,"37",2017
"Riyad","Mahrez","MID","LEI",8700000,13,195,1780392,2,51,0,12,0,0,2,0,195,-2,0,0,19,9,0,13,8.2,2009779,0,2948,0,0,0,"37",2017
"Sadio","Mane","MID","LIV",9400000,3,147,2051325,3,24,0,10,0,0,-1,0,147,1,0,0,8,15,0,8,8.5,1290587,0,2189,0,0,1,"37",2017
"Anthony","Martial","MID","MUN",7800000,0,125,573802,1,13,0,9,0,0,-2,0,125,2,0,0,7,9,0,6,2.6,602260,0,1572,0,0,0,"37",2017
"Juan","Mata","MID","MUN",6800000,6,100,276770,1,10,0,3,0,0,-2,0,100,2,0,0,6,15,0,5,2,214879,0,1919,0,0,0,"37",2017
"Nemanja","Matic","MID","MUN",4700000,0,91,1122165,6,26,0,1,0,0,-3,0,91,3,0,0,3,16,0,1,9.1,661639,0,3117,0,0,0,"37",2017
"Joel","Matip","DEF","LIV",5400000,0,81,236311,3,27,0,1,0,0,-1,0,81,1,0,0,3,9,0,0,1.7,147125,0,1995,0,0,0,"37",2017
"Alfie","Mawson","DEF","SWA",5100000,1,112,225211,3,56,0,2,0,0,1,0,112,-1,0,0,7,9,0,1,4.1,388165,0,3420,0,0,0,"37",2017
"James","McArthur","MID","CRY",4400000,2,101,388652,5,35,0,5,0,0,-1,0,101,1,0,0,9,7,0,2,4.7,423066,0,2425,0,0,0,"37",2017
"Ben","Mee","DEF","BUR",4900000,0,90,1373674,5,27,0,0,0,0,4,0,90,-4,0,0,6,9,0,0,7.3,1226095,0,2610,0,0,0,"37",2017
"Luka","Milivojevic","MID","CRY",5200000,3,144,437158,8,52,0,10,0,0,2,0,144,-2,1,0,21,8,0,2,13.5,1150971,0,3079,0,0,0,"37",2017
"James","Milner","DEF","LIV",6e+06,0,77,291403,3,25,0,0,0,0,-5,0,77,5,0,0,4,6,0,3,2.5,68360,0,1759,0,0,0,"37",2017
"Henrikh","Mkhitaryan","MID","ARS",7700000,3,107,2414977,2,17,0,3,0,0,-3,0,107,3,0,0,9,12,0,9,7.5,2270366,0,1712,0,0,0,"37",2017
"Nacho","Monreal","DEF","ARS",5700000,1,130,1476893,3,29,0,5,0,0,2,0,130,-2,0,0,15,10,0,2,8,1603695,0,2241,0,0,0,"37",2017
"Aaron","Mooy","MID","HUD",5200000,2,113,967635,4,52,0,4,0,0,-3,0,113,3,0,0,8,10,0,3,4.7,1033789,0,3066,0,0,0,"37",2017
"Alvaro","Morata","FWD","CHE",10400000,1,122,4029005,7,19,0,11,0,0,4,0,122,-4,0,0,13,11,0,6,7.6,3879625,0,2055,0,0,0,"37",2017
"Victor","Moses","DEF","CHE",6500000,1,131,179921,3,20,0,3,0,0,0,0,131,0,0,0,9,11,0,6,2.9,270612,0,2109,0,0,0,"37",2017
"Steve","Mounie","FWD","HUD",5500000,2,92,523833,2,32,0,7,0,0,-5,0,92,5,0,0,12,6,0,2,1.7,534468,0,1849,0,0,0,"37",2017
"Glenn","Murray","FWD","BHA",5900000,1,111,660546,9,36,0,12,0,0,-1,0,111,1,2,0,16,8,0,0,5.7,937743,0,2184,0,0,0,"37",2017
"Shkodran","Mustafi","DEF","ARS",5400000,9,109,492651,6,30,0,3,0,0,-1,0,109,1,0,0,13,10,0,1,4.2,593921,0,2272,0,0,0,"37",2017
"Kyle","Naughton","DEF","SWA",4600000,0,101,628757,1,50,0,0,0,0,1,0,101,-1,0,0,11,9,0,2,6.3,839489,1,3030,0,0,0,"37",2017
"Wilfred","Ndidi","MID","LEI",4900000,0,78,62685,6,45,0,0,0,0,-1,0,78,1,0,0,4,9,0,4,0.4,50893,0,2896,0,0,2,"37",2017
"Oumar","Niasse","FWD","EVE",4600000,7,83,901711,2,23,0,8,0,0,-4,0,83,4,0,0,14,0,0,3,5,1143458,0,1076,0,0,0,"37",2017
"Mark","Noble","MID","WHU",5300000,2,84,27905,6,45,0,4,0,0,-2,0,84,2,0,0,7,7,0,0,0.3,25269,0,2400,0,0,0,"37",2017
"Angelo","Ogbonna","DEF","WHU",4200000,2,77,372340,3,60,0,1,0,0,-3,0,77,3,0,0,4,7,0,0,3.4,514788,0,2880,0,0,0,"37",2017
"Shinji","Okazaki","FWD","LEI",5300000,0,76,810283,2,19,0,6,0,0,-2,0,76,2,0,0,7,5,0,3,2.9,802125,0,1314,0,0,0,"37",2017
"Martin","Olsson","DEF","SWA",5e+06,1,89,28741,7,50,0,0,0,0,0,0,89,0,0,0,0,10,0,1,0.3,25839,0,3149,0,0,0,"37",2017
"Nicolas","Otamendi","DEF","MCI",6400000,0,156,1768551,9,25,0,4,0,0,9,0,156,-9,0,0,21,15,0,0,25.8,2808178,1,2966,0,0,0,"37",2017
"Mesut","Ozil","MID","ARS",9300000,0,112,408304,4,36,0,4,0,0,-2,0,112,2,0,0,11,8,0,9,2.1,358328,0,2161,0,0,0,"37",2017
NA,"Pedro","MID","CHE",7700000,1,81,322659,1,14,0,4,0,0,-3,0,81,3,0,0,2,8,0,2,1,212022,0,1511,0,0,0,"37",2017
"Roberto","Pereyra","MID","WAT",5800000,2,81,24262,3,34,0,5,0,0,-2,0,81,2,0,0,5,1,0,3,0.2,21480,0,1610,0,0,0,"37",2017
"Ayoze","Perez","FWD","NEW",5500000,13,124,249099,3,28,0,8,0,0,0,0,124,0,0,0,15,8,0,6,6.5,546028,1,2486,0,0,0,"37",2017
"Matt","Phillips","MID","WBA",5400000,0,81,183288,3,32,0,2,0,0,-6,0,81,6,0,0,3,10,0,3,0.5,77006,0,2087,0,0,0,"37",2017
"Paul","Pogba","MID","MUN",7900000,1,138,3021842,5,20,0,6,0,0,-1,0,138,1,0,0,15,11,0,13,14.7,2593672,0,2145,0,0,1,"37",2017
"Davy","Propper","MID","BHA",5300000,2,87,16309,2,50,0,0,0,0,-2,0,87,2,0,0,1,9,0,4,0.1,11375,0,3118,0,0,1,"37",2017
"Aaron","Ramsey","MID","ARS",6800000,6,130,1139322,0,25,0,7,0,0,-2,0,130,2,0,0,12,9,0,10,4.5,1257144,0,1844,0,0,0,"37",2017
"Marcus","Rashford","FWD","MUN",7300000,8,104,1229368,3,16,0,7,0,0,-2,0,104,2,0,0,11,10,0,5,7.6,1278245,0,1799,0,0,0,"37",2017
NA,"Richarlison","MID","WAT",5800000,2,125,1826805,4,54,0,5,0,0,-2,0,125,2,0,0,4,8,0,8,6.5,2078002,0,2817,0,0,0,"37",2017
"Matt","Ritchie","MID","NEW",5400000,3,116,527173,6,35,0,3,0,0,-6,0,116,6,0,0,10,9,0,7,2.3,464994,0,2802,0,0,0,"37",2017
"Andrew","Robertson","DEF","LIV",5e+06,18,111,439924,2,18,0,1,0,0,0,0,111,0,0,0,12,10,0,5,7.4,772308,0,1940,0,0,0,"37",2017
"Jay","Rodriguez","FWD","WBA",5400000,2,109,330210,2,41,0,7,0,0,-6,0,109,6,0,0,11,10,0,1,2.5,331312,0,2807,0,0,0,"37",2017
"Salomon","Rondon","FWD","WBA",6e+06,2,103,174262,4,48,0,7,0,0,-5,0,103,5,0,0,5,6,0,3,1.1,132766,0,2765,0,0,0,"37",2017
"Wayne","Rooney","FWD","EVE",7100000,0,113,2392029,5,33,0,10,0,0,-4,0,113,4,3,0,20,7,0,3,9.3,1941174,0,2265,0,0,0,"37",2017
"Antonio","Rudiger","DEF","CHE",5800000,0,115,315331,4,22,0,2,0,0,-2,0,115,2,0,0,8,12,0,1,3.3,340478,0,2336,0,0,0,"37",2017
"Mamadou","Sakho","DEF","CRY",4600000,8,81,147501,1,23,0,1,0,0,-4,0,81,4,0,0,18,6,0,2,1,189872,0,1597,0,0,0,"37",2017
"Mohamed","Salah","MID","LIV",10600000,11,303,2661454,1,29,0,32,0,0,16,0,303,-16,1,0,26,15,0,12,56.7,4223518,0,2905,0,0,0,"37",2017
"Alexis","Sanchez","MID","MUN",11400000,3,152,624183,5,32,0,9,0,0,-6,0,152,6,1,0,13,11,0,10,3,633531,0,2546,0,0,0,"37",2017
"Davinson","Sanchez","DEF","TOT",6e+06,1,107,85301,1,21,0,0,0,0,0,0,107,0,0,0,8,13,0,0,1.2,133888,1,2532,0,0,1,"37",2017
"Leroy","Sane","MID","MCI",8700000,3,179,2403141,4,22,0,10,0,0,2,0,179,-2,0,0,17,12,0,15,13.4,2843504,0,2415,0,0,0,"37",2017
"Christopher","Schindler","DEF","HUD",4600000,2,102,440034,6,53,0,0,0,0,1,0,102,-1,0,0,15,9,0,2,3.2,535633,0,3264,0,0,1,"37",2017
"Xherdan","Shaqiri","MID","STK",6100000,3,155,1377756,5,58,0,8,0,0,1,0,155,-1,1,0,19,6,0,9,8.6,1591278,0,3039,0,0,0,"37",2017
"Gylfi","Sigurdsson","MID","EVE",8e+06,0,96,435206,2,40,0,4,0,0,-5,0,96,5,0,0,8,6,0,4,1.9,194845,0,2257,0,0,0,"37",2017
"Chris","Smalling","DEF","MUN",5700000,0,123,505562,4,24,0,4,0,0,2,0,123,-2,0,0,9,11,0,0,11.5,1051407,0,2535,0,0,0,"37",2017
"Heung-Min","Son","MID","TOT",8300000,1,178,1510651,0,18,0,12,0,0,3,0,178,-3,0,0,16,14,0,8,14,2291049,0,2292,0,0,0,"37",2017
"Junior","Stanislas","MID","BOU",5700000,0,75,170063,1,22,0,5,0,0,-3,0,75,3,0,0,7,2,0,3,0.3,175855,0,1285,0,0,0,"37",2017
"Dale","Stephens","MID","BHA",4500000,2,87,196706,6,50,0,0,0,0,0,0,87,0,0,0,2,10,0,3,1.2,225003,0,3240,0,0,0,"37",2017
"Raheem","Sterling","MID","MCI",9100000,3,229,2857415,3,23,0,18,0,0,11,0,229,-11,0,0,19,13,0,17,27.6,4096592,0,2584,0,0,1,"37",2017
NA,"Steve Cook","DEF","BOU",4600000,2,83,127872,5,53,0,2,0,0,-4,0,83,4,0,0,9,5,0,1,1.1,137885,1,2764,0,0,0,"37",2017
"Andrew","Surman","MID","BOU",4300000,2,82,733484,2,29,0,2,0,0,-2,0,82,2,0,0,9,5,0,5,3.1,808698,0,1851,0,0,0,"37",2017
"Dusan","Tadic","MID","SOU",6200000,2,122,343592,4,43,0,6,0,0,-3,0,122,3,0,0,10,10,0,3,3.2,337790,0,2791,0,0,0,"37",2017
"James","Tarkowski","DEF","BUR",4600000,1,101,585772,5,30,0,0,0,0,1,0,101,-1,0,0,4,11,0,1,5.1,852748,0,2790,0,0,0,"37",2017
"James","Tomkins","DEF","CRY",4400000,5,99,195084,8,32,0,3,0,0,-1,0,99,1,0,0,9,9,0,0,4.4,374009,0,2386,0,0,0,"37",2017
"Andros","Townsend","MID","CRY",5600000,6,121,208062,3,48,0,2,0,0,-4,0,121,4,0,0,7,9,0,9,1.4,155725,0,3120,0,0,0,"37",2017
"Kieran","Trippier","DEF","TOT",5200000,0,113,926829,1,21,0,0,0,0,-3,0,113,3,0,0,18,9,0,7,4.8,982731,0,1912,0,0,0,"37",2017
"Antonio","Valencia","DEF","MUN",6900000,0,146,1276086,7,22,0,3,0,0,4,0,146,-4,0,0,13,16,0,1,11.7,1242004,0,2741,0,0,0,"37",2017
